"IP","Domain","Country","Region","City","ISP","ASN","Lat","Long"
"113.20.152.0","c000.sp1-b61a.spacelan.ne.jp","Japan","Ishikawa","Kanazawa","NSK Co.,Ltd.","17534","36.5968","136.5998"
"113.20.160.0","","Japan","","","SAKURA Internet Inc.","9370","35.6897","139.6895"
"113.20.192.0","","Japan","Mie","Tsu","ZTV CO.,LTD","9351","34.714","136.5074"
"113.21.48.0","c000.sk-48.spacelan.ne.jp","Japan","Ishikawa","Kanazawa","NSK Co.,Ltd.","17534","36.6109","136.6344"
"113.21.248.0","","Japan","Nagano","Ueda","UEDA CABLE VISION CO.,LTD.","23627","36.4254","138.2614"
"113.29.216.0","113-029-216-000.v4dns.net","Japan","","","Yoshizou XYZ Solutions","38642","35.6897","139.6895"
"113.32.0.0","113x32x0x0.ap113.ftth.ucom.ne.jp","Japan","Hokkaido","Sapporo","ARTERIA Networks Corporation","17506","43.0763","141.3654"
"113.40.0.0","113x40x0x0.ap113.ftth.ucom.ne.jp","Japan","Tokyo","Minato-ku","ARTERIA Networks Corporation","17506","35.6502","139.7385"
"113.52.16.0","113-52-16-0.jcomnet.j-cnet.jp","Japan","Tokyo","Tokyo","JCOM Co., Ltd.","4721","35.6893","139.6899"
"113.52.156.0","113-52-156-0.secomtrust.net","Japan","","","SECOM Trust Systems Co.,Ltd.","10006","35.6897","139.6895"
"113.52.224.0","","Japan","","","KDDI CORPORATION","2516","35.6897","139.6895"
"113.52.240.0","113-52-240-0.ipq.jp","Japan","","","ARTERIA Networks Corporation","2519","35.6897","139.6895"
"113.59.228.0","","Japan","Yamanashi","Kofu","Kawaguchiko cable television Inc","131954","35.6641","138.5706"
"113.61.112.0","","Japan","Kanagawa","Yokohama","JCOM Co., Ltd.","4721","35.4343","139.6466"
"113.130.0.0","","Japan","","","Osaki Computer Engineering Co.Ltd","38462","35.6897","139.6895"
"113.144.0.0","","Japan","Tokyo","Tokyo","KDDI CORPORATION","2516","35.6893","139.6899"
"113.192.128.0","0-128-192-113.mexne.jp","Japan","","","Computer Engineering & Consulting, Ltd.","7514","35.6897","139.6895"
"113.197.16.0","","Japan","Fukuoka","Kitakyushu","JCOM Co., Ltd.","18134","33.8692","130.8695"
"113.197.40.0","40tt0.tlp.ne.jp","Japan","Niigata","Niigata","Newmedia Corporation","59127","37.8857","139.0062"
"113.197.56.0","","Japan","Toyama","Toyama","Hokuden Information System Service Co.,Ltd.","7672","36.7135","137.227"
"113.197.128.0","0.128.197.113.dy.bbexcite.jp","Japan","Hiroshima","Hiroshima","Internet Initiative Japan Inc.","2497","34.3993","132.4702"
"113.208.0.0","","Japan","","","SaiNet","17950","35.6897","139.6895"
"113.212.104.0","","Japan","","","JETINTERNET Corporation","23818","35.6897","139.6895"
"113.212.128.0","network-addr","Japan","","","Ace, Inc.","56291","35.6897","139.6895"
"113.213.128.0","","Japan","","","","","35.6897","139.6895"
"113.213.192.0","71d5c000.ip.ncv.ne.jp","Japan","Hokkaido","Hakodate","Newmedia Corporation","59127","41.7784","140.74"
"113.213.224.0","71d5e000.ip.ncv.ne.jp","Japan","Hokkaido","Sapporo","Newmedia Corporation","59127","43.0763","141.3654"
"113.213.240.0","CRUST-R.crust-r.net","Japan","","","FreeBit Co.,Ltd.","10013","35.6897","139.6895"
"114.16.0.0","KD114016000000.ppp-bb.dion.ne.jp","Japan","Hokkaido","Hakodate","KDDI CORPORATION","2516","41.7784","140.74"
"114.20.0.0","KD114020000000.ppp.prin.ne.jp","Japan","","","KDDI CORPORATION","2516","35.6897","139.6895"
"114.22.0.0","","Japan","","","KDDI CORPORATION","2516","35.6897","139.6895"
"114.31.80.0","","Japan","","","KVH Co.,Ltd","10021","35.6897","139.6895"
"114.31.104.0","","Japan","","","Mixi,Inc.","38651","35.6897","139.6895"
"114.31.216.0","c114-31-216-0.dhcp.cat-v.ne.jp","Japan","Miyagi","Sendai","SENDAI CATV CO.,LTD.","24279","38.2676","140.87"
"114.48.0.0","softbank114048000000.bbtec.net","Japan","","","Softbank BB Corp.","17676","35.6897","139.6895"
"114.69.0.0","dynamic-114-69-0-0.vips.gol.ne.jp","Japan","Aichi","Okazaki","ARTERIA Networks Corporation","2519","34.9534","137.1586"
"IP","Domain","Country","Region","City","ISP","ASN","Lat","Long"
"114.69.128.0","","Japan","Tokyo","Tokyo","JCOM Co., Ltd.","24276","35.6893","139.6899"
"114.69.160.0","","Japan","Tokyo","Katsushika","JCOM Co., Ltd.","24276","35.7549","139.8589"
"114.110.48.0","","Japan","","","Yahoo Japan","24572","35.6897","139.6895"
"114.111.64.0","","Japan","","","Yahoo Japan","24572","35.6897","139.6895"
"114.129.0.0","","Japan","","","NTT SmartConnect Corporation","7671","35.6897","139.6895"
"114.129.48.0","114-129-48-0.gip-sta.canvas.ne.jp","Japan","Ōsaka","Toyonaka","NTT SmartConnect Corporation","7671","34.793","135.4632"
"114.134.28.0","","Japan","","","Internap Japan Co.,Ltd.","24295","35.6897","139.6895"
"114.134.32.0","","Japan","Niigata","Niigata","Niigata Communication Service","9601","37.8839","138.9986"
"114.134.96.0","","Japan","Nagasaki","Nagasaki","Nagasaki Cable Media Inc.","10000","32.732","129.8773"
"114.134.112.0","","Japan","Kanagawa","Tsukahara","JCOM Co., Ltd.","4721","35.3035","139.1112"
"114.134.128.0","","Japan","Nagasaki","Nagasaki","Nagasaki Cable Media Inc.","10000","32.7481","129.8816"
"114.134.192.0","","Japan","Chiba","Ichibacho","JCOM Co., Ltd.","4721","35.6056","140.1237"
"114.134.224.0","c114.134.224.000.c3-net.ne.jp","Japan","Kanagawa","Yokohama","JCOM Co., Ltd.","4721","35.4343","139.6466"
"114.141.32.0","","Japan","Fukuoka","Fukuoka","Kyushu Tele Communications Company","18092","33.5858","130.432"
"114.142.0.0","","Japan","Saga","Saga","QTnet,Inc.","7679","33.2847","130.1179"
"114.142.128.0","c114.142.128.000.c3-net.ne.jp","Japan","Tokyo","Kodaira","JCOM Co., Ltd.","4721","35.7222","139.4589"
"114.142.176.0","","Japan","Ishikawa","Kanazawa","NSK Co.,Ltd.","17534","36.4561","136.6354"
"114.144.0.0","","Japan","Nagano","Hyogo","NTT Communications Corporation","4713","36.3803","138.1744"
"114.160.0.0","","Japan","Kanagawa","Yokohama","NTT Communications Corporation","4713","35.4343","139.6466"
"114.192.0.0","","Japan","","","NTT-ME Corporation","9595","35.6897","139.6895"
"114.198.192.0","","Japan","Tokyo","Musashino","JCOM Co., Ltd.","4721","35.7064","139.5633"
"114.198.224.0","","Japan","Tokyo","Musashino","JCOM Co., Ltd.","4721","35.7064","139.5633"
"115.30.0.0","","Japan","Tokyo","Inagi-shi","Equinix Japan Enterprise K.K.","17941","35.6472","139.468"
"115.30.128.0","","Japan","Ehime","Matsuyama","STNet, Incorporated","7522","33.8304","132.7683"
"115.31.0.0","","Japan","Tokushima","Tokushima","STNet, Incorporated","7522","34.0668","134.5636"
"115.31.80.0","","Japan","Nagano","Nagano","Azumino Network Community TV","23827","36.1346","138.0408"
"115.31.192.0","115031192-0.lexues.net","Japan","","","AXEL NETWORKS, INC.","37897","35.6897","139.6895"
"115.31.208.0","","Japan","","","","","35.6897","139.6895"
"115.36.0.0","115-36-0-0.area5b.commufa.jp","Japan","Nagano","Kurita","Chubu Telecommunications Company, Inc.","18126","36.6352","138.1794"
"115.42.96.0","","Japan","Kanagawa","Minatomirai","JCOM Co., Ltd.","4721","35.4643","139.6262"
"115.65.0.0","g0.115-65-0.ppp.wakwak.ne.jp","Japan","Chiba","Chiba","NTT-ME Corporation","9595","35.6029","140.1187"
"115.69.192.0","","Japan","","","Equinix Japan Enterprise K.K.","17941","35.6897","139.6895"
"115.69.224.0","","Japan","Tokyo","Minato-ku","NTT Communications Corporation","38639","35.6502","139.7385"
"115.69.232.0","","Japan","","","AKAMAI-AS","16625","35.6897","139.6895"
"115.84.184.0","","Japan","Hyōgo","Himeji","HIMEJI CABLE TELEVISION CORPORATION","38628","34.8326","134.6722"
"115.85.96.0","","Japan","Hokkaido","Obihiro","Obihiro City Cable Co.,Ltd.","23629","42.9143","143.1728"
"115.85.136.0","user136000.clovernet.ne.jp","Japan","Aichi","Ama-Shi","NISIOWARI CATV CORPORATION","23831","35.2057","136.8086"
"115.124.48.0","","Japan","Hyōgo","Kobe","HIMEJI CABLE TELEVISION CORPORATION","38628","34.6922","135.1816"
"115.124.128.0","","Japan","Fukuoka","Nakama","QTnet,Inc.","7679","33.8213","130.7064"
"115.125.0.0","115x125x0x0.ap115.ftth.ucom.ne.jp","Japan","Fukuoka","Fukuoka","ARTERIA Networks Corporation","17506","33.5915","130.406"
"115.126.136.0","","Japan","Hyōgo","Aioicho","HIMEJI CABLE TELEVISION CORPORATION","38628","34.6886","135.1959"
"115.126.144.0","","Japan","","","TOYOTA DIGITAL CRUISE.INCORPORATED","7687","35.6897","139.6895"
"115.127.224.0","","Japan","","","","","35.6897","139.6895"
"115.146.0.0","","Japan","","","KDDI Web Communications Inc.","9597","35.6897","139.6895"
"115.162.0.0","","Japan","Hyōgo","Isoshi","Sony Network Communications Inc.","2527","34.8003","135.3629"
"115.165.0.0","h115-165-0-000.catv02.itscom.jp","Japan","Kanagawa","Yokohama","its communications Inc.","9365","35.4343","139.6466"
"115.165.128.0","h115-165-128-000.catv02.itscom.jp","Japan","Tokyo","Setagaya-ku","its communications Inc.","9365","35.6435","139.6816"
"115.165.184.0","","Japan","","","SOUTH TOKYO CABLETELEVISION","17957","35.6897","139.6895"
"115.166.144.0","","Japan","","","TOKAI Communications Corporation","10010","35.6897","139.6895"
"115.166.160.0","","Japan","","","Okinawa Cable Network Inc.","24277","35.6897","139.6895"
"115.166.192.0","","Japan","","","Okinawa Cable Network Inc.","24277","35.6897","139.6895"
"115.166.208.0","","Japan","","","So-net Corporation","9600","35.6897","139.6895"
"115.166.224.0","115-166-224-000.sunfield.ne.jp","Japan","","","SUN FIELD INTERNET LIMITED","23785","35.6897","139.6895"
"115.167.128.0","115-167-128-000.sunfield.ne.jp","Japan","","","SUN FIELD INTERNET LIMITED","23785","35.6897","139.6895"
"115.176.0.0","ppp-net.infoweb.ne.jp","Japan","Kanagawa","Karasawa","FUJITSU LIMITED","2510","35.4706","139.632"
"115.178.112.0","","Japan","Kanagawa","Yokohama","FreeBit Co.,Ltd.","10013","35.4343","139.6466"
"115.179.0.0","","Japan","Ōsaka","Osaka","ARTERIA Networks Corporation","2519","34.6946","135.5021"
"115.187.64.0","","Japan","","","NTT PC Communications, Inc.","2514","35.6897","139.6895"
"115.187.92.0","","Japan","","","NIKKEI ADVANCED SYSTEMS INC.","17937","35.6897","139.6895"
"116.0.128.0","h116-0-128-000.catv02.itscom.jp","Japan","Kanagawa","Minatomirai","its communications Inc.","9365","35.4643","139.6262"
"116.12.0.0","","Japan","Aichi","Aichi","COMMUNITY NETWORK CENTER INCORPORATED.","17698","35.1858","136.9027"
"116.50.48.0","","Japan","Toyama","Takaoka","IMIZU CABLE NETWORK CO.,LTD.","23778","36.75","137.0239"
"116.58.144.0","","Japan","Aichi","Toyokawa","COMMUNITY NETWORK CENTER INCORPORATED.","17698","34.8127","137.4"
"116.58.160.0","116.58.160.0.static.zoot.jp","Japan","Kanagawa","Kanagawa","NTT PC Communications, Inc.","2514","35.4195","139.2949"
"116.64.0.0","116-64-0-0.rev.home.ne.jp","Japan","Tokyo","Tokyo","JCOM Co., Ltd.","9824","35.6893","139.6899"
"116.67.128.0","","Japan","Saitama","Ageo","Sony Network Communications Inc.","2527","35.9767","139.5892"
"116.68.216.0","p000.net116068216.broadline.ne.jp","Japan","","","","","35.6897","139.6895"
"116.70.128.0","116-70-128-0.jcomnet.j-cnet.jp","Japan","Chiba","Matsudo","JCOM Co., Ltd.","4721","35.7834","139.8958"
"116.70.192.0","af192000.dynamic.ppp.asahi-net.or.jp","Japan","Okayama","Okayama","Asahi Net","4685","34.6501","133.9311"
"116.80.0.0","","Japan","","","NTT PC Communications, Inc.","2514","35.6897","139.6895"
"116.81.0.0","","Japan","Hiroshima","Hiroshima","Energia Communications,Inc.","18144","34.4016","132.4346"
"116.82.0.0","","Japan","Gunma","Gunma","Sony Network Communications Inc.","2527","36.5105","138.9852"
"116.83.0.0","p0218625-vcngn.tkyo.nt.ngn.ppp.ocn.ne.jp","Japan","Tokyo","Tokyo","FUJITSU LIMITED","2510","35.6893","139.6899"
"116.89.192.0","","Japan","","","EDION Corporation","9374","35.6897","139.6895"
"116.89.208.0","","Japan","","","EDION Corporation","9374","35.6897","139.6895"
"116.90.144.0","user144000.clovernet.ne.jp","Japan","Aichi","Ama-Shi","NISIOWARI CATV CORPORATION","23831","35.1882","136.8248"
"116.90.192.0","d116090192000.cable.ogaki-tv.ne.jp","Japan","Gifu","Gifu City","Ogaki Cable Television Co.,Inc.","10003","35.4386","136.7771"
"116.91.0.0","","Japan","Aomori","Aomori","ARTERIA Networks Corporation","2519","40.7834","140.8293"
"116.92.1.0","ip-116-92-1-0.asianetcom.net","Japan","","","","","35.6897","139.6895"
"116.92.3.0","","Japan","","","","","35.6897","139.6895"
"116.92.4.0","ip-116-92-4-0.asianetcom.net","Japan","","","Telstra Global","4637","35.6897","139.6895"
"116.92.5.0","","Japan","","","","","35.6897","139.6895"
"116.92.6.0","","Japan","","","","","35.6897","139.6895"
"116.92.7.0","ip-116-92-7-0.asianetcom.net","Japan","","","","","35.6897","139.6895"
"116.92.8.0","ip-116-92-8-0.asianetcom.net","Japan","","","Telstra Global","4637","35.6897","139.6895"
"116.92.11.0","ip-116-92-11-0.asianetcom.net","Japan","","","","","35.6897","139.6895"
"116.92.12.0","","Japan","","","","","35.6897","139.6895"
"116.92.15.0","","Japan","","","","","35.6897","139.6895"
"116.92.16.0","","Hong Kong","Central and Western District","Central","","","22.2908","114.1501"
"116.92.32.0","","Hong Kong","Central and Western District","Central","","","22.2908","114.1501"
"116.92.64.0","","Japan","","","","","35.6897","139.6895"
"116.92.131.0","","Japan","","","","","35.6897","139.6895"
"116.92.132.0","","Hong Kong","Tuen Mun","Tuen Mun","","","22.4022","113.9866"
"116.92.134.0","","Japan","","","","","35.6897","139.6895"
"116.92.136.0","","Japan","","","","","35.6897","139.6895"
"116.92.144.0","","Japan","","","","","35.6897","139.6895"
"116.92.160.0","","Japan","","","","","35.6897","139.6895"
"116.92.176.0","","Japan","","","","","35.6897","139.6895"
"116.92.248.0","ip-116-92-248-0.asianetcom.net","Japan","","","","","35.6897","139.6895"
"116.93.144.0","116-93-144-0.gree.jp","Japan","","","GREE, Inc.","55394","35.6897","139.6895"
"IP","Domain","Country","Region","City","ISP","ASN","Lat","Long"
"116.94.0.0","","Japan","Fukuoka","Kitakyushu","QTnet,Inc.","7679","33.8692","130.8695"
"116.118.192.0","","Japan","","","Internet Initiative Japan Inc.","2497","35.6897","139.6895"
"116.118.208.0","","Japan","Tochigi","Utsunomiya","Utsunomiya Cable TV Corporation","18274","36.569","139.8855"
"116.118.224.0","","Japan","","","FUJITSU CLOUD TECHNOLOGIES LIMITED","58793","35.6897","139.6895"
"116.193.96.0","","Japan","Hyōgo","Aioicho","HIMEJI CABLE TELEVISION CORPORATION","38628","34.6772","135.1858"
"116.193.224.0","","Japan","Yamaguchi","Shunan Shi","CITY-CABLE SHUNAN Corporation","55381","34.1531","131.8212"
"116.197.136.0","","Japan","","","CLARA ONLINE, Inc.","23661","35.6897","139.6895"
"116.197.168.0","","Japan","","","Value Core Inc.","38633","35.6897","139.6895"
"116.199.176.0","","Japan","Nagano","Sakaki","UEDA CABLE VISION CO.,LTD.","23627","36.4708","138.1773"
"116.199.240.0","116x199x240x0.omn.ne.jp","Japan","Yamagata","Takahata","Newmedia Corporation","59127","38.0046","140.1931"
"116.206.68.0","","Japan","","","KDDI CORPORATION","2516","35.6897","139.6895"
"116.206.120.0","sv170501120-0.geek-apps.com","Japan","","","","","35.6897","139.6895"
"116.213.20.0","","Japan","","","","","35.6897","139.6895"
"116.214.16.0","116-214-16-0.rev.home.ne.jp","Japan","","","JCOM Co., Ltd.","9824","35.6897","139.6895"
"116.214.80.0","network-addr","Japan","","","Osaki Computer Engineering Co.Ltd","38462","35.6897","139.6895"
"116.220.0.0","116-220-0-0.rev.home.ne.jp","Japan","Tokyo","Tokyo","JCOM Co., Ltd.","9824","35.6893","139.6899"
"116.254.0.0","p000.net116254000.across.or.jp","Japan","Shizuoka","Shizuoka","TOKAI Communications Corporation","10010","34.9882","138.3742"
"116.254.64.0","","Japan","Shizuoka","Shizuoka","TOKAI Communications Corporation","10010","34.9882","138.3742"
"117.18.24.0","","Japan","Okayama","Ibara","Ibara Broadcasting Company","23618","34.6369","133.4891"
"117.18.88.0","FOMA-FLAT.enjoy.ne.jp","Japan","","","EDION Corporation","9374","35.6897","139.6895"
"117.18.128.0","","Japan","Shiga","Maibara","ZTV CO.,LTD","9351","35.3147","136.2813"
"117.18.192.0","","Japan","Yamaguchi","Iwakuni","Iwakuni Cable Network Corporation","24251","34.15","132.1881"
"117.18.208.0","","Japan","Mie","Takayama","COMMUNITY NETWORK CENTER INCORPORATED.","17698","34.727","136.2133"
"117.20.72.0","bbx-biz4000.nttbiz.com","Japan","","","NTT Bizlink, Inc.","23639","35.6897","139.6895"
"117.20.96.0","","Japan","","","KDDI Web Communications Inc.","9597","35.6897","139.6895"
"117.46.0.0","","Japan","","","","","35.6897","139.6895"
"117.53.0.0","117-53-0-0.adachi.ne.jp","Japan","Tokyo","Tokyo","JCOM Co., Ltd.","18136","35.6893","139.6899"
"117.53.32.0","117-53-32-0.adachi.ne.jp","Japan","Saitama","Niizo","JCOM Co., Ltd.","18136","35.8104","139.6696"
"117.55.0.0","em117-55-0-0.emobile.ad.jp","Japan","","","Ymobile Corporation","37903","35.6897","139.6895"
"117.55.208.0","","Japan","Tokyo","Tokyo","KVH Co.,Ltd","10021","35.6893","139.6899"
"117.58.144.0","","Japan","Aichi","Meieki","KATCH NETWORK INC.","59108","35.1743","136.8931"
"117.58.224.0","","Japan","","","NTT SmartConnect Corporation","7671","35.6897","139.6895"
"117.74.0.0","","Japan","Aichi","Kariya","KATCH NETWORK INC.","59108","34.9687","137.0146"
"117.102.168.0","","Japan","Niigata","Onomachi","Global Network Core Co.,Ltd.","18070","37.8491","139.0203"
"117.102.176.0","117.102.176.0.static.zoot.jp","Japan","Tokyo","Nakano","NTT PC Communications, Inc.","2514","35.704","139.6713"
"117.102.192.0","117.102.192.0.static.zoot.jp","Japan","Chiba","Chiba","NTT PC Communications, Inc.","2514","35.6043","140.1205"
"117.103.160.0","117.103.160.0.static.zoot.jp","Japan","","","NTT PC Communications, Inc.","2514","35.6897","139.6895"
"117.103.176.0","","Japan","Tokyo","Tokyo","NTT-LTD-2914","2914","35.6893","139.6899"
"117.104.0.0","","Japan","Shizuoka","Daiba","TOKAI Communications Corporation","10010","35.0947","138.9347"
"117.104.64.0","","Japan","","","NTT-LTD-2914","2914","35.6897","139.6895"
"117.104.128.0","","Japan","","","NTT-LTD-2914","2914","35.6897","139.6895"
"117.108.0.0","pon105-000.kcn.ne.jp","Japan","Kyoto","Terada","Kintetsu Cable Network Co., Ltd.","18081","34.8523","135.7903"
"117.120.48.0","","Japan","","","A.T.WORKS, Inc.","37916","35.6897","139.6895"
"118.0.0.0","","Japan","Niigata","Niigata","NTT Communications Corporation","4713","37.5413","138.909"
"118.16.0.0","i118-16-0-0.s41.a022.ap.plala.or.jp","Japan","Shizuoka","Shizuoka","NTT Communications Corporation","4713","34.9882","138.3742"
"118.27.0.0","v118-27-0-0.4tj6.static.cnode.io","Japan","","","GMO Internet,Inc","7506","35.6897","139.6895"
"118.27.224.0","","Japan","","","","","35.6897","139.6895"
"118.67.64.0","","Japan","Tokyo","Shinagawa","Equinix Japan Enterprise K.K.","17941","35.6096","139.7283"
"118.67.96.0","","Japan","","","Equinix Japan Enterprise K.K.","17941","35.6897","139.6895"
"118.82.48.0","","Japan","Tochigi","Tochigi","Cable TV Corporation","18278","36.4184","139.7146"
"118.82.64.0","","Japan","","","KDDI Web Communications Inc.","9597","35.6897","139.6895"
"118.82.96.0","","Japan","","","KDDI Web Communications Inc.","9597","35.6897","139.6895"
"118.83.0.0","","Japan","Tokyo","Hachiōji","JCOM Co., Ltd.","4721","35.6672","139.3353"
"118.86.0.0","","Japan","Tokyo","Katsushika","JCOM Co., Ltd.","4721","35.7549","139.8589"
"118.91.192.0","118-91-192-0.catvy.ne.jp","Japan","Yamagata","Yamagata","Diversitymedia Co.,Ltd.","37922","38.357","140.0859"
"118.102.40.0","","Japan","Nagano","Nagano","LCV Corporation","23791","36.1346","138.0408"
"118.102.48.0","","Japan","Nagano","Nagano","LCV Corporation","23791","36.1346","138.0408"
"118.103.0.0","0.0.103.118.ubcnet.jp","Japan","Yamanashi","Uenohara","Softbank BB Corp.","17676","35.6709","139.0828"
"118.103.128.0","","Japan","","","KIBI Cable Television Co.,Ltd.","37908","35.6897","139.6895"
"118.103.188.0","0-188-103-118.reverse-dns.ap","Japan","","","Nexeon Technologies, Inc.","131199","35.6897","139.6895"
"118.104.0.0","118-104-0-0.area6b.commufa.jp","Japan","Shizuoka","Hamamatsu","Chubu Telecommunications Company, Inc.","18126","34.6988","137.7338"
"118.106.0.0","118-106-0-0.area8a.commufa.jp","Japan","Shizuoka","Shizuoka","Chubu Telecommunications Company, Inc.","18126","34.9882","138.3742"
"118.107.152.0","","Japan","","","","","35.6897","139.6895"
"118.108.0.0","","Japan","Kyoto","Kyoto","BIGLOBE Inc.","2518","35.0203","135.7602"
"118.151.0.0","0.0.151.118.dy.dtn.ne.jp","Japan","Tokyo","Minato-ku","Internet Initiative Japan Inc.","2497","35.6502","139.7385"
"118.151.128.0","","Japan","Hyōgo","Kobe","Internet Initiative Japan Inc.","2497","34.6922","135.1816"
"118.151.192.0","p000.net118151192.tokai.or.jp","Japan","Aichi","Meieki","TOKAI Communications Corporation","10010","35.1762","136.8826"
"118.151.224.0","","Japan","","","Yahoo Japan Corporation","23816","35.6897","139.6895"
"118.152.0.0","KD118152000000.ppp-bb.dion.ne.jp","Japan","","","KDDI CORPORATION","2516","35.6897","139.6895"
"118.156.0.0","KD118156000000.ppp-bb.dion.ne.jp","Japan","Tokyo","Tokyo","KDDI CORPORATION","2516","35.6893","139.6899"
"118.177.0.0","","Japan","","","NTT-ME Corporation","9595","35.6897","139.6895"
"118.236.0.0","","Japan","Toyama","Toyama","Sony Network Communications Inc.","2527","36.7135","137.227"
"118.238.0.0","","Japan","Tokyo","Taito","Sony Network Communications Inc.","2527","35.7146","139.7742"
"118.238.128.0","118x238x128x0.ap118.usen.com","Japan","","","USEN CORPORATION","24278","35.6897","139.6895"
"118.238.192.0","","Japan","Tokyo","Shinjuku","Sony Network Communications Inc.","2527","35.6918","139.7002"
"118.240.0.0","","Japan","Chiba","Shinchiba","Sony Network Communications Inc.","2527","35.6143","140.1062"
"118.243.0.0","y000000.ppp.asahi-net.or.jp","Japan","Oita","Ōita","Asahi Net","4685","33.2251","131.6078"
"119.10.160.0","","Japan","","","CYBER LINKS Co.,Ltd.","17940","35.6897","139.6895"
"119.10.184.0","","Japan","Aichi","Meieki","COMMUNITY NETWORK CENTER INCORPORATED.","17698","35.1743","136.8931"
"119.10.192.0","","Japan","Saitama","Horisakicho","Internet Initiative Japan Inc.","2497","35.936","139.6537"
"119.15.32.0","","Japan","Aichi","Nagoya","TOYOTA DIGITAL CRUISE.INCORPORATED","7687","35.1796","136.9166"
"119.15.112.0","","Japan","","","Midokura Japan K.K.","55393","35.6897","139.6895"
"119.15.144.0","","Japan","","","D.C.N. Corporation","18097","35.6897","139.6895"
"119.18.160.0","c000-160.nanaonet.jp","Japan","Toyama","Toyama","NSK Co.,Ltd.","17534","36.7135","137.227"
"119.18.176.0","c000.kh-176.spacelan.ne.jp","Japan","Ishikawa","Kahoku","NSK Co.,Ltd.","17534","36.7467","136.6987"
"119.18.216.0","","Japan","","","CLARA ONLINE, Inc.","23661","35.6897","139.6895"
"119.24.0.0","","Japan","Hyōgo","Kobe","JCOM Co., Ltd.","9617","34.6922","135.1816"
"119.26.0.0","","Japan","Ōsaka","Matsubara-shi","JCOM Co., Ltd.","9617","34.5712","135.5459"
"119.27.0.0","","Japan","","","Equinix Asia Pacific","17819","35.6897","139.6895"
"119.30.8.0","g8-0.user.cosmostv.jp","Japan","Ehime","Ehime","EHIME CATV CO.,LTD.","18260","33.6167","132.85"
"119.30.192.0","","Japan","Tokyo","Tokyo","Rakuten Mobile Network, Inc.","138384","35.6893","139.6899"
"119.31.128.0","","Japan","","","Rakuten Mobile Network, Inc.","138384","35.6897","139.6895"
"119.47.0.0","DA-23103-00.digital-all.jp","Japan","Yamanashi","Yamanashi","Digital Alliance Co.,Ltd.","55385","35.6745","138.6972"
"119.47.16.0","","Japan","Chiba","Chiba","296 BROAD NET Com Inc","17682","35.6043","140.1205"
"119.47.32.0","","Japan","Fukuoka","Kasuga","QTnet,Inc.","7679","33.5291","130.4728"
"119.47.64.0","","Japan","Hokkaido","Obihiro","Obihiro City Cable Co.,Ltd.","23629","42.9143","143.1728"
"119.47.96.0","","Japan","Okayama","Okayama","OKAYAMA NETWORK INC.","18129","34.6501","133.9311"
"119.47.128.0","","Japan","Fukuoka","Chikushino-shi","QTnet,Inc.","7679","33.4812","130.513"
"119.59.64.0","","Japan","","","AT TOKYO Corporation","9999","35.6897","139.6895"
"119.59.88.0","a000.119-59-88.miyakoma.jp","Japan","Okinawa","Taira","Okinawa Telecommunication Network Co.,Inc","9621","26.6285","128.1517"
"IP","Domain","Country","Region","City","ISP","ASN","Lat","Long"
"119.63.16.0","u000.d016063119.ctt.ne.jp","Japan","Toyama","Toyama","Hokuden Information System Service Co.,Ltd.","7672","36.7024","137.2198"
"119.63.112.0","119-63-112-0.catv.tees.ne.jp","Japan","Aichi","Shinshiro","TOYOHASHI CABLE NETWORK INC.","9615","34.8907","137.5054"
"119.63.144.0","","Japan","","","Rakuten Group, Inc.","23820","35.6897","139.6895"
"119.63.160.0","NSNET.gao.ne.jp","Japan","Hyōgo","Nishinomiya","ITEC HANKYU HANSHIN CO.,LTD.","7524","34.7175","135.3276"
"119.63.192.0","","Japan","","","Baidu, Inc.","38627","35.6897","139.6895"
"119.72.0.0","em119-72-0-0.pool.e-mobile.ne.jp","Japan","","","Ymobile Corporation","37903","35.6897","139.6895"
"119.75.224.0","","Japan","","","Equinix Japan Enterprise K.K.","17941","35.6897","139.6895"
"119.82.8.0","","Japan","","","","","35.6897","139.6895"
"119.82.16.0","","Japan","","","Osaki Computer Engineering Co.Ltd","38462","35.6897","139.6895"
"119.82.24.0","","Japan","","","Tsukaeru.net, Web Hosting Company, Japan","63997","35.6897","139.6895"
"119.82.152.0","","Japan","","","KDDI CORPORATION","2516","35.6897","139.6895"
"119.82.160.0","","Japan","Aichi","Komaki","COMMUNITY NETWORK CENTER INCORPORATED.","17698","35.2851","136.9262"
"119.82.192.0","","Japan","Tokyo","Minato-ku","JCOM Co., Ltd.","23788","35.6502","139.7385"
"119.83.0.0","0.net119083000.t-com.ne.jp","Japan","Kanagawa","Tsurumi","TOKAI Communications Corporation","10010","35.5047","139.6802"
"119.104.0.0","KD119104000000.au-net.ne.jp","Japan","Saitama","Tokorozawa","KDDI CORPORATION","2516","35.7989","139.4746"
"119.110.88.0","","Japan","","","DWANGO Co.,Ltd.","38634","35.6897","139.6895"
"119.148.104.0","","Japan","Hyōgo","Kakogawa","ITEC HANKYU HANSHIN CO.,LTD.","7524","34.773","134.8303"
"119.148.192.0","","Japan","","","EDION Corporation","9374","35.6897","139.6895"
"119.150.0.0","","Japan","Ehime","Minamiedo","STNet, Incorporated","7522","33.8397","132.743"
